date	Infectious_Vectors	Adult_Vectors	New_Infections	Population	Prevalence	New_Diagnostic_Prevalence	Daily_EIR	New_Clinical_Cases_annual_avg_per_1000	Human_Infectious_Reservoir	Daily_Bites_Per_Human	Relative_Humidity	Rainfall	Air_Temperature
20070131	0.0	2477.0	0.0	2003.0	0.105341985822	0.105341985822	0.0	0.0	0.0473749563098	0.178731903434	0.724822998047	0.0	24.6494636536
20070201	0.0	2343.0	0.0	2002.0	0.105394601822	0.105394601822	0.0	0.0	0.0521495975554	0.153346657753	0.587941765785	2.07156913941e-32	25.3954925537
20070202	0.0	2291.0	0.0	2004.0	0.105788424611	0.105788424611	0.0	0.0	0.0362884402275	0.148702591658	0.606162726879	0.0	26.1091213226
20070203	0.0	2253.0	0.0	1995.0	0.10576441139	0.10576441139	0.0	0.0	0.0443314127624	0.143859654665	0.627010643482	0.0	25.7817707062
20070204	0.0	2543.0	0.0	1992.0	0.104919679463	0.104919679463	0.0	0.0	0.0377587266266	0.149598404765	0.515227019787	0.0	25.4682121277
20070205	0.0	2439.0	0.0	2002.0	0.104895107448	0.104895107448	0.0	0.0	0.0425963699818	0.180319681764	0.881766140461	0.0	25.2252483368
20070206	0.0	2396.0	0.0	2004.0	0.10479041934	0.10479041934	0.0	0.0	0.071639880538	0.17365270853	0.644728541374	0.0	25.8276977539
20070207	0.0	2343.0	0.0	2002.0	0.104395605624	0.104395605624	0.0	0.0	0.0418423488736	0.150349646807	0.682496190071	0.0	26.1381645203
20070208	0.0	2200.0	0.0	1997.0	0.105658486485	0.105658486485	0.0	0.0	0.0856556221843	0.156735092402	0.85357773304	0.0	25.7828559875
20070209	0.0	3305.0	0.0	1999.0	0.104552276433	0.104552276433	0.0	0.0	0.057783793658	0.155577778816	0.851100027561	2.07156913941e-32	25.4609451294
20070210	0.0	3217.0	0.0	1997.0	0.105658486485	0.105658486485	0.0	0.0	0.0940376669168	0.231847777963	0.743864774704	0.0	25.7675971985
20070211	0.0	3117.0	0.0	1998.0	0.105105102062	0.105105102062	0.0	0.0	0.0836469233036	0.217717722058	0.871305048466	0.0	24.6190662384
