date	Infectious_Vectors	Adult_Vectors	New_Infections	Population	Prevalence	New_Diagnostic_Prevalence	Daily_EIR	New_Clinical_Cases_annual_avg_per_1000	Human_Infectious_Reservoir	Daily_Bites_Per_Human	Relative_Humidity	Rainfall	Air_Temperature
20070131	0.0	16626.0	0.0	1493.0	0.0997990593314	0.0991292670369	0.0	0.0	0.0455518960953	1.62625586987	0.745915651321	0.0	25.1286506653
20070201	0.0	14997.0	0.0	1494.0	0.0997322648764	0.0990629196167	0.0	0.0	0.0498815774918	1.48728251457	0.602426350117	2.07156913941e-32	25.8728599548
20070202	0.0	13577.0	0.0	1497.0	0.100200399756	0.0995323956013	0.0	0.0	0.0340633615851	1.38410151005	0.623501360416	0.0	26.5796813965
20070203	0.0	12071.0	0.0	1499.0	0.100066713989	0.0993995964527	0.0	0.0	0.0414368137717	1.24883258343	0.643696427345	0.0	26.2436027527
20070204	0.0	11468.0	0.0	1498.0	0.100801065564	0.100801065564	0.0	0.0	0.03742037341	1.10013353825	0.52733707428	0.0	25.9270515442
20070205	0.0	9886.0	0.0	1502.0	0.100532621145	0.100532621145	0.0	0.0	0.0414310395718	1.02396798134	0.912896573544	0.0	25.6801280975
20070206	0.0	8557.0	0.0	1501.0	0.100599601865	0.100599601865	0.0	0.0	0.0683208331466	0.897401750088	0.663416206837	0.0	26.2780323029
20070207	0.0	7266.0	0.0	1503.0	0.0998004004359	0.0998004004359	0.0	0.0	0.0402400754392	0.80904853344	0.704267978668	0.0	26.5848064423
20070208	0.0	29303.0	0.0	1505.0	0.0990033224225	0.0990033224225	0.0	0.0	0.0797808393836	0.660465121269	0.884476840496	0.0	26.2232341766
20070209	3.54987569153e-05	28170.0	0.0	1506.0	0.0989375859499	0.0989375859499	0.0	0.0	0.0550676770508	2.687251091	0.881474792957	2.07156913941e-32	25.8962745667
20070210	0.000224198491196	26762.0	0.0	1502.0	0.0992010682821	0.0992010682821	0.0	0.0	0.0879581198096	2.58455371857	0.769198179245	0.0	26.1981658936
20070211	0.000266435759841	30026.0	0.0	1498.0	0.0994659513235	0.0994659513235	0.0	0.0	0.079237960279	2.42523360252	0.903946399689	0.0	25.0446720123
20070212	0.000415397400502	28888.0	0.0	1499.0	0.0993995964527	0.0987324863672	0.0	0.0	0.0868442356586	2.69446277618	0.61497092247	0.0	26.3621730804
20070213	0.000505105184857	27717.0	0.0	1502.0	0.0985352844	0.0985352844	0.00133155786898	0.0	0.0883528292179	2.67443394661	0.875368416309	0.0	26.2599945068
20070214	0.000452113628853	26542.0	1.0	1498.0	0.0994659513235	0.0894526019692	0.00133511354215	0.0	0.083463780582	2.48598122597	0.852261185646	0.0	26.7252120972
20070215	0.000545574992429	25661.0	1.0	1498.0	0.100133508444	0.0887850448489	0.00200267019682	0.0	0.0902684777975	2.39252328873	0.858999252319	0.0	25.9971542358
20070216	0.000606992573012	24712.0	3.0	1498.0	0.100801065564	0.0554072111845	0.00133511354215	0.0	0.0837584659457	2.33578085899	0.834574341774	0.0	25.9741401672
20070217	0.000624557607807	24017.0	1.0	1501.0	0.102598264813	0.0686209201813	0.000666222535074	0.0	0.0871453806758	2.24983358383	0.850267529488	0.0	26.6136684418
20070218	0.000472975865705	23257.0	0.0	1496.0	0.103609628975	0.0401069521904	0.00267379684374	0.0	0.0815520584583	2.22860956192	0.849725663662	0.0	26.1348628998
20070219	0.00043382064905	23051.0	2.0	1499.0	0.103402271867	0.0647098049521	0.00133422284853	0.0	0.0820270180702	2.11407613754	0.613906502724	0.0	24.4793319702
20070220	0.000889640126843	22481.0	0.0	1498.0	0.104806408286	0.0547396540642	0.00267022708431	0.0	0.076493576169	2.05807733536	0.871590256691	0.0	24.6853351593
20070221	0.000820307177491	21943.0	2.0	1495.0	0.105016723275	0.075585283339	0.00267558521591	0.0	0.073757648468	2.0789296627	0.934119462967	0.0	24.2372512817
20070222	0.00147887971252	21638.0	2.0	1499.0	0.105403602123	0.0680453628302	0.00333555717953	0.0	0.0661743059754	1.96998000145	0.871725022793	0.0	25.5304088593
20070223	0.00159386743326	26351.0	1.0	1504.0	0.107047870755	0.0804521292448	0.00332446792163	0.0	0.060595549643	2.0259308815	0.868281066418	0.0	25.7082862854
20070224	0.00196562102064	25946.0	4.0	1504.0	0.107712768018	0.0684840455651	0.00398936169222	0.0	0.0519069768488	2.43882989883	0.907020330429	0.0	26.1467914581
20070225	0.0022923303768	25738.0	8.0	1501.0	0.109926715493	0.0826115906239	0.00399733521044	0.0	0.0455826483667	2.33710861206	0.710925281048	0.0	26.491815567
20070226	0.0025982959196	26171.0	1.0	1503.0	0.114437788725	0.0738522931933	0.00465735187754	0.0	0.0378210246563	2.28609442711	0.831908464432	0.0	27.3758277893
20070227	0.00323861674406	25937.0	2.0	1503.0	0.114437788725	0.0851630046964	0.00665336009115	0.0	0.0323651470244	2.44111776352	0.85096591711	0.0	27.4537372589
20070228	0.00265396921895	25622.0	5.0	1502.0	0.116511315107	0.0705725699663	0.00732356822118	0.0	0.0258218720555	2.34620523453	0.813926339149	0.0	28.3670654297
20070301	0.00275862077251	25375.0	6.0	1502.0	0.118508651853	0.0905459374189	0.00665778946131	0.0	0.0225345920771	2.27496671677	0.827190995216	0.0	27.0599937439
20070302	0.0026505261194	25278.0	7.0	1502.0	0.12117177248	0.0805592536926	0.00665778946131	0.0	0.0170578733087	2.31291604042	0.810637593269	0.0	27.3668403625
20070303	0.00259916833602	25008.0	7.0	1501.0	0.125249832869	0.096602268517	0.00399733521044	0.0	0.0161631014198	2.2571618557	0.871477365494	0.0	27.1732501984
20070304	0.00276442314498	24960.0	2.0	1497.0	0.130260527134	0.0835003331304	0.00601202435791	0.0	0.0119713600725	2.34402132034	0.830585896969	0.0	27.238275528
20070305	0.0027825946454	24797.0	2.0	1501.0	0.131245836616	0.100599601865	0.00666222535074	2.0	0.0123810889199	2.30379748344	0.854608893394	0.0	26.9917240143
