date	Infectious_Vectors	Adult_Vectors	New_Infections	Population	Prevalence	New_Diagnostic_Prevalence	Daily_EIR	New_Clinical_Cases_annual_avg_per_1000	Human_Infectious_Reservoir	Daily_Bites_Per_Human	Relative_Humidity	Rainfall	Air_Temperature
20070131	0.0	1508.0	0.0	456.0	0.140350878239	0.140350878239	0.0	0.0	0.060819093138	0.416666686535	0.703426837921	0.0	22.2764396667
20070201	0.0	1945.0	0.0	456.0	0.140350878239	0.140350878239	0.0	0.0	0.0669673606753	0.484649121761	0.563934028149	2.07156913941e-32	23.0255680084
20070202	0.0	1858.0	0.0	457.0	0.140043765306	0.140043765306	0.0	0.0	0.0461376495659	0.632385134697	0.582410275936	0.0	23.7373123169
20070203	0.0	1718.0	0.0	457.0	0.140043765306	0.140043765306	0.0	0.0	0.0558015741408	0.533916831017	0.602336347103	0.0	23.4061756134
20070204	0.0	1613.0	0.0	457.0	0.140043765306	0.140043765306	0.0	0.0	0.0525418482721	0.512035012245	0.490340977907	0.0	23.0947818756
20070205	0.0	1512.0	0.0	457.0	0.140043765306	0.140043765306	0.0	0.0	0.0562265962362	0.490153163671	0.863294839859	0.0	22.8530921936
20070206	0.0	1638.0	0.0	457.0	0.140043765306	0.140043765306	0.0	0.0	0.0963356420398	0.424507647753	0.619990348816	0.0	23.4563884735
20070207	0.0	1643.0	0.0	456.0	0.140350878239	0.140350878239	0.0	0.0	0.0546953566372	0.526315808296	0.659117937088	0.0	23.7687568665
20070208	0.0	1563.0	0.0	456.0	0.140350878239	0.140350878239	0.0	0.0	0.111909620464	0.460526287556	0.833266079426	0.0	23.4129104614
20070209	0.0	1504.0	0.0	455.0	0.140659347177	0.140659347177	0.0	0.0	0.0767538622022	0.470329672098	0.829525709152	2.07156913941e-32	23.0916538239
20070210	0.0	1454.0	0.0	455.0	0.140659347177	0.140659347177	0.0	0.0	0.123153693974	0.468131870031	0.719752013683	0.0	23.399055481
20070211	0.0	1398.0	0.0	456.0	0.140350878239	0.140350878239	0.0	0.0	0.111521333456	0.44736841321	0.850037932396	0.0	22.2511863708
20070212	0.0	1540.0	0.0	456.0	0.140350878239	0.138157889247	0.0	0.0	0.121572472155	0.403508782387	0.569843113422	0.0	23.5747241974
20070213	0.0	1343.0	0.0	455.0	0.140659347177	0.140659347177	0.0	0.0	0.126205280423	0.410989016294	0.818533360958	0.0	23.4784889221
20070214	0.000812347687315	1231.0	0.0	455.0	0.140659347177	0.131868138909	0.0	0.0	0.116738781333	0.347252756357	0.793201088905	0.0	23.9496383667
20070215	0.000880281673744	1136.0	0.0	455.0	0.140659347177	0.131868138909	0.0	0.0	0.125623419881	0.358241766691	0.799137473106	0.0	23.2273235321
20070216	0.000942507060245	1061.0	0.0	455.0	0.140659347177	0.0857142880559	0.00219780229963	0.0	0.114624381065	0.351648360491	0.774946570396	0.0	23.2102222443
20070217	0.00105042022187	952.0	0.0	456.0	0.140350878239	0.114035084844	0.0	0.0	0.121388241649	0.276315778494	0.789030849934	0.0	23.8557910919
20070218	0.000537056941539	1862.0	0.0	456.0	0.140350878239	0.0745614022017	0.0	0.0	0.112917140126	0.256578952074	0.787230491638	0.0	23.3828010559
20070219	0.000466853409307	2142.0	0.0	456.0	0.140350878239	0.109649121761	0.0	0.0	0.113496877253	0.585526287556	0.559891819954	0.0	21.7326583862
20070220	0.000466635567136	2143.0	0.0	456.0	0.140350878239	0.0921052619815	0.00219298247248	0.0	0.104351207614	0.642543852329	0.80331581831	0.0	21.9443778992
20070221	0.000484966061777	2062.0	0.0	456.0	0.140350878239	0.109649121761	0.0	0.0	0.101580388844	0.60307019949	0.861592650414	0.0	21.5022983551
20070222	0.000519750523381	1924.0	0.0	456.0	0.140350878239	0.105263158679	0.0	0.0	0.0916939228773	0.649122834206	0.80269742012	0.0	22.8010940552
20070223	0.000618429214228	1617.0	0.0	456.0	0.140350878239	0.118421055377	0.0	0.0	0.0833860710263	0.600877225399	0.798706352711	0.0	22.9847488403
20070224	0.000622277555522	1607.0	0.0	456.0	0.140350878239	0.105263158679	0.0	0.0	0.0716680586338	0.473684221506	0.833697080612	0.0	23.4284591675
