date	Infectious_Vectors	Adult_Vectors	New_Infections	Population	Prevalence	New_Diagnostic_Prevalence	Daily_EIR	New_Clinical_Cases_annual_avg_per_1000	Human_Infectious_Reservoir	Daily_Bites_Per_Human	Relative_Humidity	Rainfall	Air_Temperature
20070131	0.0	1953.0	0.0	1535.0	0.106840394437	0.106840394437	0.0	0.0	0.0478233024478	0.179153099656	0.719167888165	0.0	24.2075824738
20070201	0.0	1885.0	0.0	1550.0	0.107741937041	0.107741937041	0.0	0.0	0.0528569333255	0.162580639124	0.580600678921	2.07156913941e-32	24.9561061859
20070202	0.0	1843.0	0.0	1534.0	0.105606257915	0.105606257915	0.0	0.0	0.035816539079	0.166883975267	0.597615122795	0.0	25.6694641113
20070203	0.0	2150.0	0.0	1529.0	0.109221711755	0.109221711755	0.0	0.0	0.0439822264016	0.169391766191	0.619189500809	0.0	25.3406448364
20070204	0.0	2099.0	0.0	1528.0	0.109293192625	0.108638741076	0.0	0.0	0.0398437380791	0.189790576696	0.507515370846	0.0	25.0284500122
20070205	0.0	2000.0	0.0	1518.0	0.105401843786	0.105401843786	0.0	0.0	0.0419538728893	0.192358374596	0.878990054131	0.0	24.7862453461
20070206	0.0	1949.0	0.0	1514.0	0.104359313846	0.104359313846	0.0	0.0	0.0732936710119	0.167107000947	0.63756275177	0.0	25.3891353607
20070207	0.0	1969.0	0.0	1517.0	0.102834545076	0.102834545076	0.0	0.0	0.0399954505265	0.170072510839	0.676516354084	0.0	25.7005119324
20070208	0.0	2338.0	0.0	1532.0	0.0998694524169	0.0998694524169	0.0	0.0	0.0799878239632	0.184725850821	0.850323915482	0.0	25.3448009491
20070209	0.0	2312.0	0.0	1504.0	0.0970744714141	0.0970744714141	0.0	0.0	0.0525520667434	0.216090425849	0.847739100456	2.07156913941e-32	25.0228404999
20070210	0.0	2154.0	0.0	1499.0	0.104736492038	0.104736492038	0.0	0.0	0.0916620567441	0.212141424417	0.738909244537	0.0	25.3291072845
20070211	0.000353232084308	2831.0	0.0	1532.0	0.10248041898	0.10248041898	0.0	0.0	0.0811933577061	0.197780668736	0.870168983936	0.0	24.1800880432
20070212	0.000733137829229	2728.0	0.0	1529.0	0.105297580361	0.103335514665	0.0	0.0	0.0914871692657	0.2452583462	0.589142978191	0.0	25.5016365051
20070213	0.000760167255066	2631.0	0.0	1525.0	0.103606559336	0.103606559336	0.0	0.0	0.0936702564359	0.232786878943	0.838755190372	0.0	25.4051418304
20070214	0.000389863562305	2565.0	0.0	1504.0	0.102393619716	0.09375	0.0	0.0	0.0865485817194	0.242021277547	0.812844932079	0.0	25.874835968
20070215	0.000334672018653	2988.0	0.0	1501.0	0.100599601865	0.0926049277186	0.0	0.0	0.0916889160872	0.229846760631	0.819873988628	0.0	25.1507892609
20070216	0.000347101711668	2881.0	0.0	1515.0	0.102970294654	0.0646864697337	0.0	0.0	0.0873875766993	0.282508224249	0.79622900486	0.0	25.1320114136
20070217	0.000357653800165	2796.0	0.0	1516.0	0.104221634567	0.0758575201035	0.0	0.0	0.0918423682451	0.265831142664	0.811017990112	0.0	25.7759189606
20070218	0.000368324137526	2715.0	0.0	1541.0	0.101232968271	0.0480207651854	0.000648929271847	0.0	0.0836847871542	0.239454910159	0.810018181801	0.0	25.300994873
20070219	0.000360360369086	2775.0	0.0	1527.0	0.106090374291	0.0740013122559	0.0	0.0	0.0881810337305	0.247544214129	0.582660198212	0.0	23.647977829
20070220	0.000721240532584	2773.0	0.0	1519.0	0.102699145675	0.0599078349769	0.0	0.0	0.0794922858477	0.268597751856	0.82591676712	0.0	23.8582134247
20070221	0.000730727100745	2737.0	0.0	1516.0	0.103562004864	0.0778364092112	0.0	0.0	0.0777805075049	0.265831142664	0.886466681957	0.0	23.4139842987
20070222	0.000717875082046	2786.0	0.0	1521.0	0.102564103901	0.0650887563825	0.000657462223899	0.0	0.0695925951004	0.22616699338	0.827896416187	0.0	24.710849762
20070223	0.00224719103426	2225.0	1.0	1512.0	0.103835977614	0.0853174626827	0.0	0.0	0.0647390633821	0.25925925374	0.824780583382	0.0	24.8924427032
20070224	0.00173460540827	2306.0	0.0	1499.0	0.106737822294	0.0747164785862	0.0	0.0	0.0564425699413	0.189459651709	0.859907567501	0.0	25.3335475922
20070225	0.00207210937515	2413.0	0.0	1504.0	0.10571808368	0.0890957415104	0.0	0.0	0.0484350807965	0.192819148302	0.676342725754	0.0	25.6809082031
20070226	0.00210437714122	2376.0	0.0	1492.0	0.103887401521	0.0723860561848	0.0	0.0	0.0399158112705	0.214477211237	0.789857923985	0.0	26.5694618225
20070227	0.00165631470736	2415.0	0.0	1491.0	0.109322600067	0.0999329313636	0.0	0.0	0.0355377197266	0.214621067047	0.808329582214	0.0	26.6502075195
20070228	0.000984898186289	3046.0	0.0	1500.0	0.109333336353	0.0806666687131	0.0	0.0	0.0288452673703	0.22866666317	0.771247267723	0.0	27.5664539337
20070301	0.00100033346098	2999.0	0.0	1514.0	0.108322322369	0.0997357964516	0.000660502002575	0.0	0.0255276914686	0.270805805922	0.783962607384	0.0	26.2613773346
20070302	0.000676589959767	2956.0	2.0	1499.0	0.103402271867	0.0800533667207	0.000667111424264	0.0	0.0189130306244	0.272848576307	0.768406867981	0.0	26.5707683563
20070303	0.0010104412213	2969.0	0.0	1496.0	0.103609628975	0.0962566807866	0.0	0.0	0.0182007867843	0.266042768955	0.825748503208	0.0	26.3791561127
20070304	0.000679117161781	2945.0	0.0	1491.0	0.103957079351	0.0865191146731	0.000670690787956	0.0	0.0140238851309	0.263581484556	0.786249697208	0.0	26.4463195801
20070305	0.000693962501828	2882.0	0.0	1511.0	0.105228327215	0.09927200526	0.000661813362967	0.0	0.0147821120918	0.257445394993	0.810921013355	0.0	26.201593399
20070306	0.000704721605871	2838.0	0.0	1505.0	0.104318939149	0.0897009968758	0.0	0.0	0.0113411955535	0.242524921894	0.759864270687	0.0	26.6812553406
20070307	0.000714540889021	2799.0	0.0	1513.0	0.102445475757	0.0998017191887	0.0	0.0	0.010952684097	0.248512879014	0.815259158611	0.0	25.4706535339
20070308	0.000892857147846	3360.0	0.0	1503.0	0.102461740375	0.0851630046964	0.00066533597419	0.0	0.00938336830586	0.253493010998	0.584754645824	0.0	26.2892723083
20070309	0.000607348920312	3293.0	0.0	1508.0	0.104774534702	0.0994694977999	0.000663129962049	0.0	0.0103680249304	0.296419113874	0.674651265144	0.0	26.0178432465
20070310	0.00095510983374	3141.0	2.0	1519.0	0.10599078238	0.092165902257	0.0	0.0	0.00800090096891	0.303489148617	0.692214846611	0.0	26.6339664459
20070311	0.000627352565061	3188.0	0.0	1486.0	0.109690442681	0.102960966527	0.0	0.0	0.00781141268089	0.300134599209	0.796527802944	0.0	26.1082801819
20070312	0.000638365803752	3133.0	0.0	1491.0	0.106639839709	0.078470826149	0.0	0.0	0.00628233514726	0.276995301247	0.626171648502	0.0	25.4889698029
20070313	0.0	3126.0	0.0	1498.0	0.104138851166	0.0847797095776	0.0	0.0	0.00594444386661	0.287049382925	0.748894155025	0.0	25.941280365
20070314	0.0	3087.0	0.0	1499.0	0.100733824074	0.0507004670799	0.0	0.666666666667	0.00446511013433	0.282188117504	0.59540772438	0.0	25.9406681061
20070315	0.0	3170.0	0.0	1510.0	0.102649003267	0.0675496682525	0.0	0.0	0.00439450191334	0.282781451941	0.614647328854	0.0	25.460609436
20070316	0.0	3144.0	0.0	1510.0	0.103311255574	0.0456953644753	0.0	0.0	0.00312152155675	0.284768223763	0.707054376602	2.07156913941e-32	26.114572525
20070317	0.0	3101.0	0.0	1491.0	0.096579477191	0.0610328651965	0.0	0.0	0.00330897443928	0.316566050053	0.747448146343	0.0	26.0812606812
20070318	0.0	3078.0	0.0	1501.0	0.101932048798	0.0419720187783	0.0	0.0	0.00265115802176	0.273151218891	0.801027774811	0.0	25.3787441254
20070319	0.0	3041.0	0.0	1507.0	0.102853350341	0.0623755790293	0.0	0.0	0.00307705020532	0.280026555061	0.696357309818	0.0	25.8218307495
