date	Infectious_Vectors	Adult_Vectors	New_Infections	Population	Prevalence	New_Diagnostic_Prevalence	Daily_EIR	New_Clinical_Cases_annual_avg_per_1000	Human_Infectious_Reservoir	Daily_Bites_Per_Human	Relative_Humidity	Rainfall	Air_Temperature
20070131	0.0	434.0	0.0	401.0	0.132169574499	0.132169574499	0.0	0.0	0.0601058788598	0.14463840425	0.706292748451	0.0	23.1787014008
20070201	0.0	488.0	0.0	409.0	0.127139359713	0.127139359713	0.0	0.0	0.0639582648873	0.146699264646	0.570190012455	2.07156913941e-32	23.923160553
20070202	0.0	474.0	0.0	402.0	0.129353240132	0.129353240132	0.0	0.0	0.0438821092248	0.149253726006	0.587127387524	0.0	24.6340904236
20070203	0.0	462.0	0.0	404.0	0.126237630844	0.126237630844	0.0	0.0	0.0491373836994	0.146039605141	0.60832709074	0.0	24.3034934998
20070204	0.0	444.0	0.0	402.0	0.129353240132	0.129353240132	0.0	0.0	0.0465291216969	0.141791045666	0.498149693012	0.0	23.9876708984
20070205	0.0	444.0	0.0	401.0	0.129675805569	0.129675805569	0.0	0.0	0.0522221438587	0.174563586712	0.863009274006	0.0	23.7421474457
20070206	0.0	444.0	0.0	401.0	0.129675805569	0.129675805569	0.0	0.0	0.0895391106606	0.13965088129	0.626042425632	0.0	24.341884613
20070207	0.0	494.0	0.0	397.0	0.125944584608	0.125944584608	0.0	0.0	0.0478134378791	0.120906800032	0.663919329643	0.0	24.6497993469
20070208	0.0	475.0	0.0	393.0	0.129770994186	0.129770994186	0.0	0.0	0.103225134313	0.165394410491	0.834603130817	0.0	24.2914333344
20070209	0.0	468.0	0.0	391.0	0.127877235413	0.127877235413	0.0	0.0	0.06999117136	0.179028138518	0.832008957863	2.07156913941e-32	23.9665184021
20070210	0.0	459.0	0.0	399.0	0.132832080126	0.132832080126	0.0	0.0	0.117969602346	0.170426055789	0.724834859371	0.0	24.2699108124
20070211	0.0	434.0	0.0	399.0	0.130325809121	0.130325809121	0.0	0.0	0.10349111259	0.172932326794	0.852876722813	0.0	23.1180801392
20070212	0.0	464.0	0.0	399.0	0.132832080126	0.130325809121	0.0	0.0	0.115584626794	0.155388474464	0.576523840427	0.0	24.4361686707
20070213	0.0	482.0	0.0	400.0	0.125	0.125	0.0	0.0	0.111666917801	0.16249999404	0.822496533394	0.0	24.3375320435
20070214	0.0	595.0	0.0	403.0	0.121588088572	0.111662529409	0.0	0.0	0.101105690002	0.188585609198	0.797751665115	0.0	24.8045024872
20070215	0.0	583.0	0.0	400.0	0.122500002384	0.122500002384	0.0	0.0	0.111442953348	0.159999996424	0.803760945797	0.0	24.0778579712
20070216	0.0	573.0	0.0	401.0	0.122194513679	0.0798005014658	0.0	0.0	0.101546049118	0.177057370543	0.779894948006	0.0	24.0565452576
20070217	0.0	550.0	0.0	406.0	0.123152710497	0.0935960561037	0.0	0.0	0.107672140002	0.187192112207	0.794323682785	0.0	24.6979656219
20070218	0.0	565.0	0.0	404.0	0.123762376606	0.0618811883032	0.0	0.0	0.0995389446616	0.170792073011	0.792980790138	0.0	24.2206897736
20070219	0.0	572.0	0.0	404.0	0.126237630844	0.091584160924	0.0	0.0	0.103560753167	0.240098997951	0.570224702358	0.0	22.5651741028
20070220	0.0	589.0	0.0	400.0	0.127499997616	0.077500000596	0.0	0.0	0.0961626693606	0.192499995232	0.808047890663	0.0	22.7737045288
20070221	0.0	584.0	0.0	404.0	0.126237630844	0.108910888433	0.0	0.0	0.095712736249	0.202970296144	0.86800301075	0.0	22.3271579742
20070222	0.0	568.0	0.0	402.0	0.126865670085	0.0895522385836	0.0	0.0	0.0905456319451	0.194029852748	0.809512138367	0.0	23.6223182678
20070223	0.0	543.0	0.0	399.0	0.130325809121	0.112781956792	0.0	0.0	0.0818463787436	0.203007519245	0.806143522263	0.0	23.8020706177
20070224	0.0	537.0	0.0	390.0	0.128205135465	0.110256411135	0.0	0.0	0.0668829828501	0.228205129504	0.840829491615	0.0	24.2415218353
20070225	0.0	530.0	0.0	391.0	0.127877235413	0.117647059262	0.0	0.0	0.058281250298	0.235294118524	0.660727679729	0.0	24.5864562988
20070226	0.0	526.0	0.0	397.0	0.125944584608	0.105793453753	0.0	0.0	0.0473800934851	0.173803523183	0.771213471889	0.0	25.4744853973
20070227	0.0	536.0	0.0	397.0	0.125944584608	0.118387907743	0.0	0.0	0.0425024963915	0.183879092336	0.789200425148	0.0	25.5539398193
20070228	0.0	543.0	0.0	394.0	0.124365478754	0.0964467003942	0.0	0.0	0.0335139445961	0.177664980292	0.753076374531	0.0	26.4689979553
20070301	0.0	531.0	0.0	392.0	0.119897961617	0.117346942425	0.0	0.0	0.0292078480124	0.211734697223	0.765003919601	0.0	25.1630535126
20070302	0.00185528758448	539.0	0.0	396.0	0.128787875175	0.0959595963359	0.0	0.0	0.0248252283782	0.143939390779	0.749067008495	0.0	25.4715919495
20070303	0.00547445239499	548.0	0.0	398.0	0.125628143549	0.118090450764	0.0	0.0	0.0256722029299	0.178391963243	0.805024981499	0.0	25.2793102264
